"codmun_resid","cod7","UF","Regiao","mun","Ano","obito_SRAG","obitos_COVID","Interna_COVID","Pop","FPM","RM","PIBpc","ICMSpc","Saudepc","FPMpc","Regra 1_e_2","Regra 2_e_3","Regra_3_e_4","Regra_4_e_5","Regra_5_e_6","Regra_6_e_7"
150503,1505031,"PA","Norte","Novo Progresso",2021,62,61,65,25766,18148653.69,0,32078.77,1343.06547193977,973.482681440658,704.364421718544,0,0,0,1,1,0
150520,1505205,"PA","Norte","Oeiras do Pará",2021,14,13,112,32850,20741318.5,0,13440.7,201.447703805175,438.072903805175,631.394779299848,0,0,0,0,1,1
150540,1505403,"PA","Norte","Ourém",2021,10,10,3,17961,15555988.93,0,11317.44,311.125991871277,774.300147541896,866.098153220867,0,0,1,1,0,0
150543,1505437,"PA","Norte","Ourilândia do Norte",2021,34,32,136,33335,20741318.5,0,23262.47,734.633817909105,847.552185690715,622.208444577771,0,0,0,0,1,1
150549,1505494,"PA","Norte","Palestina do Pará",2021,9,9,12,7582,7777994.55,0,10942.25,809.189703244527,1088.54192165655,1025.8499802163,1,0,0,0,0,0
150555,1505551,"PA","Norte","Pau D'Arco",2021,3,3,0,5410,7777994.55,0,17996.91,1068.10038262477,1990.50363031423,1437.70694085028,1,0,0,0,0,0
150560,1505601,"PA","Norte","Peixe-Boi",2021,3,3,0,8081,7777994.55,0,8133,494.682505877985,683.859071897042,962.503966093305,1,0,0,0,0,0
150563,1505635,"PA","Norte","Piçarra",2021,8,7,18,12979,10370659.4,0,21163.94,931.529300408352,793.801812158102,799.033777640804,1,1,0,0,0,0
150565,1505650,"PA","Norte","Placas",2021,27,27,17,31659,20741318.5,0,9760.84,271.227903597713,511.09519283616,655.147619950093,0,0,0,0,1,1
150570,1505700,"PA","Norte","Ponta de Pedras",2021,21,18,3,31549,20741318.5,0,7824.38,186.898916288947,496.435201749659,657.43188373641,0,0,0,0,1,1
150590,1505908,"PA","Norte","Porto de Moz",2021,36,17,30,41801,23333983.24,0,8336.14,240.531201167436,541.20529580632,558.215909667233,0,0,0,0,0,1
150610,1506104,"PA","Norte","Primavera",2021,21,18,0,10857,10370659.4,0,27231.08,980.406837063646,888.496875748365,955.20488164318,1,1,0,0,0,0
150611,1506112,"PA","Norte","Quatipuru",2021,10,9,3,13702,12963324.11,0,8115.73,358.858345497008,718.564432199679,946.08992190921,0,1,1,0,0,0
150616,1506161,"PA","Norte","Rio Maria",2021,30,30,115,18201,15555988.93,0,31395.51,890.982246030438,1162.01317839679,854.677706169991,0,0,1,1,0,0
150620,1506203,"PA","Norte","Salinópolis",2021,74,72,55,40922,23333983.24,0,13902.68,208.865560823029,741.21884731929,570.206325204047,0,0,0,0,0,1
150630,1506302,"PA","Norte","Salvaterra",2021,22,21,4,24075,18148653.69,0,8037.37,240.564463551402,419.37046105919,753.838159501558,0,0,0,1,1,0
150635,1506351,"PA","Norte","Santa Bárbara do Pará",2021,20,19,3,21449,15555988.93,1,10196.64,371.424232831367,666.679746841345,725.254740547345,0,0,1,1,0,0
150640,1506401,"PA","Norte","Santa Cruz do Arari",2021,1,1,0,10314,10370659.4,0,7913.19,423.746020942408,416.556786891604,1005.49344580182,1,1,0,0,0,0
150655,1506559,"PA","Norte","Santa Luzia do Pará",2021,11,11,0,19843,15555988.93,0,9506.34,300.093454618757,617.87007156176,783.953481328428,0,0,1,1,0,0
150658,1506583,"PA","Norte","Santa Maria das Barreiras",2021,12,12,0,21850,15555988.93,0,33661.09,863.773851716247,721.527642105263,711.944573455378,0,0,1,1,0,0
150660,1506609,"PA","Norte","Santa Maria do Pará",2021,13,12,37,24995,18148653.69,0,12318.34,285.940552910582,581.718054410882,726.091365873175,0,0,0,1,1,0
150690,1506906,"PA","Norte","Santarém Novo",2021,2,2,0,6753,7777994.55,0,7551.36,590.147636605953,966.687490004442,1151.7835850733,1,0,0,0,0,0
150700,1507003,"PA","Norte","Santo Antônio do Tauá",2021,35,32,113,31918,20741318.5,0,13538.43,171.441550849051,274.569452346638,649.831396077449,0,0,0,0,1,1
150710,1507102,"PA","Norte","São Caetano de Odivelas",2021,16,14,18,18129,15555988.93,0,8702.57,282.678978983948,543.01843124276,858.072090573115,0,0,1,1,0,0
150715,1507151,"PA","Norte","São Domingos do Araguaia",2021,43,43,63,25753,18148653.69,0,11764.62,338.243964974954,643.672767832874,704.719981749699,0,0,0,1,1,0
150720,1507201,"PA","Norte","São Domingos do Capim",2021,13,13,33,32139,20741318.5,0,11574.83,176.935453498864,682.954392482653,645.362907993404,0,0,0,0,1,1
150740,1507409,"PA","Norte","São Francisco do Pará",2021,20,18,0,15930,12963324.11,0,15154.57,342.026037664783,663.354443816698,813.767991839297,0,1,1,0,0,0
150745,1507458,"PA","Norte","São Geraldo do Araguaia",2021,40,38,29,24705,18148653.69,0,24266.56,647.803551103016,998.840529852257,734.614599878567,0,0,0,1,1,0
150746,1507466,"PA","Norte","São João da Ponta",2021,7,6,0,6217,7777994.55,0,8424.23,616.400133504906,740.217645166479,1251.08485603989,1,0,0,0,0,0
150747,1507474,"PA","Norte","São João de Pirabas",2021,17,17,37,23244,15555988.93,0,7745.77,241.744518585441,572.689801239029,669.247501720874,0,0,1,1,0,0
150750,1507508,"PA","Norte","São João do Araguaia",2021,6,6,24,14051,12963324.11,0,11629.44,463.453569140986,782.528575902071,922.590855455128,0,1,1,0,0,0
150770,1507706,"PA","Norte","São Sebastião da Boa Vista",2021,26,26,12,26974,18148653.69,0,8466.33,218.059554756432,637.229585897531,672.820259879884,0,0,0,1,1,0
150775,1507755,"PA","Norte","Sapucaia",2021,1,1,0,6009,7777994.55,0,19013.71,1023.48640705608,1039.46992178399,1294.39083874189,1,0,0,0,0,0
150780,1507805,"PA","Norte","Senador José Porfírio",2021,8,8,35,11480,10370659.4,0,17358.01,714.40599912892,818.157244773519,903.367543554007,1,1,0,0,0,0
150790,1507904,"PA","Norte","Soure",2021,8,7,0,25565,18148653.69,0,8500.36,261.354251515744,489.786278896929,709.902354390769,0,0,0,1,1,0
150796,1507961,"PA","Norte","Terra Alta",2021,12,8,0,11847,10370659.4,0,6509.4,404.877074364818,667.851503334177,875.382746686925,1,1,0,0,0,0
150797,1507979,"PA","Norte","Terra Santa",2021,39,39,50,18917,15555988.93,0,22899.64,849.559324417191,720.613154305651,822.328536765872,0,0,1,1,0,0
150803,1508035,"PA","Norte","Tracuateua",2021,16,14,9,31257,20741318.5,0,9458.6,180.055043670218,492.427945100298,663.573551524458,0,0,0,0,1,1
150805,1508050,"PA","Norte","Trairão",2021,23,22,39,19168,15555988.93,0,14418.84,475.717116026711,567.745221202003,811.560357366444,0,0,1,1,0,0
150808,1508084,"PA","Norte","Tucumã",2021,64,63,91,40136,23333983.24,0,21472.56,520.654450867052,560.685189854495,581.372913095475,0,0,0,0,0,1
150835,1508357,"PA","Norte","Vitória do Xingu",2021,27,26,13,15279,12963324.11,0,250970.45,6765.15268014922,2234.83475292886,848.440611951044,0,1,1,0,0,0
160005,1600055,"AP","Norte","Serra do Navio",2021,0,0,0,5488,4864159.19,0,14822.34,1724.64294825073,1070.88718112245,886.326383017493,1,0,0,0,0,0
160010,1600105,"AP","Norte","Amapá",2021,3,3,0,9187,4864159.19,0,17165.55,329.321314901491,768.109799716991,529.46110699902,1,0,0,0,0,0
160015,1600154,"AP","Norte","Pedra Branca do Amapari",2021,8,7,0,17067,9728318.02,0,27493.88,1848.62214097381,1229.35932032577,570.007501025371,0,0,1,1,0,0
160023,1600238,"AP","Norte","Ferreira Gomes",2021,3,3,0,7967,4864159.19,0,65169.94,3427.50844985565,974.806956194301,610.538369524288,1,0,0,0,0,0
160025,1600253,"AP","Norte","Itaubal",2021,0,0,0,5617,4864159.19,0,14389.05,326.188433327399,1019.60375467331,865.971014776571,1,0,0,0,0,0
160040,1600402,"AP","Norte","Mazagão",2021,12,10,0,22053,9728318.02,1,16485.98,208.209115313109,993.629376955516,441.13354282864,0,0,1,1,0,0
160050,1600501,"AP","Norte","Oiapoque",2021,29,27,330,27906,11349704.29,0,17494.76,206.653393893786,373.135413889486,406.711971977353,0,0,0,1,1,0
160053,1600535,"AP","Norte","Porto Grande",2021,6,6,0,22452,9728318.02,0,16993.05,165.559626759309,785.624674861928,433.294050418671,0,0,1,1,0,0
160055,1600550,"AP","Norte","Pracuúba",2021,1,1,0,5246,4864159.19,0,14632.36,671.899637819291,670.000377430423,927.212960350744,1,0,0,0,0,0
160080,1600808,"AP","Norte","Vitória do Jari",2021,17,17,0,16254,8106931.71,0,13794.34,388.826342438784,551.945833025717,498.765332225914,0,1,1,0,0,0
170025,1700251,"TO","Norte","Abreulândia",2021,3,3,0,2594,7694030.12,0,29564.14,1406.57848111025,1471.24576329992,2966.08717039322,1,0,0,0,0,0
170030,1700301,"TO","Norte","Aguiarnópolis",2021,5,4,0,6892,7694030.12,0,22992.14,860.918968369124,786.298908879861,1116.37117237377,1,0,0,0,0,0
170035,1700350,"TO","Norte","Aliança do Tocantins",2021,23,18,0,5346,7694030.12,1,29076.87,871.547919940142,1167.68713243547,1439.2125177703,1,0,0,0,0,0
170040,1700400,"TO","Norte","Almas",2021,4,2,0,6979,7694030.12,0,25691.39,538.60962315518,999.252272531881,1102.45452357071,1,0,0,0,0,0
170070,1700707,"TO","Norte","Alvorada",2021,19,17,6,8396,7694030.12,1,48558.05,1885.81095402573,990.061431634111,916.392343973321,1,0,0,0,0,0
170100,1701002,"TO","Norte","Ananás",2021,9,9,3,9492,7694030.12,0,14827.41,397.471873156342,768.855459334176,810.580501474926,1,0,0,0,0,0
170105,1701051,"TO","Norte","Angico",2021,1,1,0,3454,7694030.12,0,12109.14,428.541256514186,1096.61759988419,2227.57096699479,1,0,0,0,0,0
170110,1701101,"TO","Norte","Aparecida do Rio Negro",2021,5,5,0,4848,7694030.12,1,43143.68,733.883694306931,1098.27957920792,1587.05241749175,1,0,0,0,0,0
170130,1701309,"TO","Norte","Aragominas",2021,2,2,0,5731,7694030.12,0,13716.56,406.919528878032,943.958195777351,1342.52837550166,1,0,0,0,0,0
170190,1701903,"TO","Norte","Araguacema",2021,15,14,0,7155,7694030.12,0,36256.69,539.66056044724,1022.27510552061,1075.3361453529,1,0,0,0,0,0
170200,1702000,"TO","Norte","Araguaçu",2021,10,9,4,8467,7694030.12,1,32451.51,643.324950986182,758.943491201134,908.707939057517,1,0,0,0,0,0
170215,1702158,"TO","Norte","Araguanã",2021,6,5,0,5793,7694030.12,0,13552.63,510.969003970309,875.87820990851,1328.15986880718,1,0,0,0,0,0
170220,1702208,"TO","Norte","Araguatins",2021,46,45,3,36170,20517413.29,0,12880.85,123.316130494885,548.347416090683,567.249468896876,0,0,0,0,1,1
170230,1702307,"TO","Norte","Arapoema",2021,11,10,26,6616,7694030.12,0,54054.62,454.78130592503,741.024025090689,1162.94288391778,1,0,0,0,0,0
170240,1702406,"TO","Norte","Arraias",2021,17,16,4,10534,10258706.78,0,18573.34,478.764351623315,735.288939624074,973.866221758116,1,1,0,0,0,0
170255,1702554,"TO","Norte","Augustinópolis",2021,27,24,241,18643,15388060.08,0,15615.46,216.297332510862,600.162662125194,825.406859411039,0,0,1,1,0,0
170270,1702703,"TO","Norte","Aurora do Tocantins",2021,6,5,0,3783,7694030.12,0,13631.47,439.402114723764,934.834974887655,2033.84354216231,1,0,0,0,0,0
170290,1702901,"TO","Norte","Axixá do Tocantins",2021,13,12,0,9787,7694030.12,0,12862.98,224.12633902115,567.249075303975,786.147963625217,1,0,0,0,0,0
170300,1703008,"TO","Norte","Babaçulândia",2021,3,3,0,10666,10258706.78,0,11935.39,231.248301143821,663.577358897431,961.813873992124,1,1,0,0,0,0
170305,1703057,"TO","Norte","Bandeirantes do Tocantins",2021,5,5,0,3592,7694030.12,0,35286.65,1555.21256403118,1027.47199888641,2141.99056792873,1,0,0,0,0,0
170307,1703073,"TO","Norte","Barra do Ouro",2021,3,3,0,4632,7694030.12,0,15863.52,412.450589378238,802.652508635579,1661.06004317789,1,0,0,0,0,0
170310,1703107,"TO","Norte","Barrolândia",2021,12,10,0,5651,7694030.12,1,19051.87,646.763284374447,915.137658821448,1361.53426296231,1,0,0,0,0,0
170320,1703206,"TO","Norte","Bernardo Sayão",2021,10,10,0,4448,7694030.12,0,18535.24,559.67756294964,898.226899730216,1729.77295863309,1,0,0,0,0,0
170330,1703305,"TO","Norte","Bom Jesus do Tocantins",2021,4,3,0,5008,7694030.12,0,25275.47,344.045419329073,848.919594648562,1536.34786741214,1,0,0,0,0,0
170360,1703602,"TO","Norte","Brasilândia do Tocantins",2021,2,2,0,2211,7694030.12,0,25019.01,1037.9896743555,1537.4115241972,3479.88698326549,1,0,0,0,0,0
170370,1703701,"TO","Norte","Brejinho de Nazaré",2021,12,12,0,5519,7694030.12,1,40467,570.87702663526,305.932219605001,1394.09859032433,1,0,0,0,0,0
170380,1703800,"TO","Norte","Buriti do Tocantins",2021,27,27,0,11497,10258706.78,0,10205.91,187.473450465339,694.970632338871,892.294231538662,1,1,0,0,0,0
170382,1703826,"TO","Norte","Cachoeirinha",2021,0,0,0,2284,7694030.12,0,14784.13,1024.18562171629,1327.50909369527,3368.66467600701,1,0,0,0,0,0
170384,1703842,"TO","Norte","Campos Lindos",2021,5,5,0,10312,10258706.78,0,46047.99,1200.80548584174,679.545893134213,994.831922032583,1,1,0,0,0,0
170386,1703867,"TO","Norte","Cariri do Tocantins",2021,12,12,0,4441,7694030.12,1,89401.02,4284.77729340239,2215.27164152218,1732.49946408467,1,0,0,0,0,0
170388,1703883,"TO","Norte","Carmolândia",2021,4,4,0,2603,7694030.12,0,17446.12,630.267084133692,1448.63456012293,2955.83177871687,1,0,0,0,0,0
170389,1703891,"TO","Norte","Carrasco Bonito",2021,2,1,0,4130,7694030.12,0,11072.91,593.033346246973,1187.47042615012,1862.96128813559,1,0,0,0,0,0
170390,1703909,"TO","Norte","Caseara",2021,8,7,0,5442,7694030.12,0,82489.74,870.848656743844,1061.1432800441,1413.82398382947,1,0,0,0,0,0
170410,1704105,"TO","Norte","Centenário",2021,3,3,0,2936,7694030.12,0,22314.82,470.390919618529,1280.66889645777,2620.58246594005,1,0,0,0,0,0
170460,1704600,"TO","Norte","Chapada de Areia",2021,3,2,0,1410,7694030.12,0,23464.67,1107.68013475177,1958.01839716312,5456.75895035461,1,0,0,0,0,0
170510,1705102,"TO","Norte","Chapada da Natividade",2021,4,2,0,3331,7694030.12,0,27491.08,719.826352446713,1243.47120984689,2309.8259141399,1,0,0,0,0,0
170550,1705508,"TO","Norte","Colinas do Tocantins",2021,106,105,131,35851,20517413.29,0,22179.14,409.31834676857,676.676877911355,572.296819893448,0,0,0,0,1,1
170555,1705557,"TO","Norte","Combinado",2021,13,13,0,4861,7694030.12,0,15055.34,413.907767948982,937.23254885826,1582.8080888706,1,0,0,0,0,0
170560,1705607,"TO","Norte","Conceição do Tocantins",2021,11,10,0,4087,7694030.12,0,15058.64,384.329596280891,1221.33896745779,1882.56181061904,1,0,0,0,0,0
170600,1706001,"TO","Norte","Couto Magalhães",2021,5,5,0,5639,7694030.12,0,23387.97,583.386822131584,837.285314772123,1364.43165809541,1,0,0,0,0,0
170610,1706100,"TO","Norte","Cristalândia",2021,11,11,0,7278,7694030.12,0,25310.02,631.502988458368,1041.32079692223,1057.16269854356,1,0,0,0,0,0
170625,1706258,"TO","Norte","Crixás do Tocantins",2021,0,0,0,1735,7694030.12,1,36063.56,1060.20840345821,2114.86412680115,4434.59949279539,1,0,0,0,0,0
170650,1706506,"TO","Norte","Darcinópolis",2021,6,6,0,6174,7694030.12,0,35243.14,392.00253968254,935.528244250081,1246.19859410431,1,0,0,0,0,0
170700,1707009,"TO","Norte","Dianópolis",2021,31,30,3,22424,15388060.08,0,31530.94,540.821793168034,627.131290135569,686.231719586158,0,0,1,1,0,0
170710,1707108,"TO","Norte","Divinópolis do Tocantins",2021,9,9,0,6943,7694030.12,0,24974.12,787.093511450382,1199.02869940948,1108.17083681406,1,0,0,0,0,0
170720,1707207,"TO","Norte","Dois Irmãos do Tocantins",2021,9,9,0,7185,7694030.12,0,20044.25,650.45059151009,697.608235212248,1070.84622407794,1,0,0,0,0,0
170730,1707306,"TO","Norte","Dueré",2021,4,4,0,4686,7694030.12,1,35220.81,947.556609048229,1480.84972044388,1641.91850618865,1,0,0,0,0,0
170740,1707405,"TO","Norte","Esperantina",2021,10,9,0,11139,10258706.78,0,9630.98,153.199190232516,700.856705269773,920.97197055391,1,1,0,0,0,0
170755,1707553,"TO","Norte","Fátima",2021,3,3,0,3830,7694030.12,1,20790.02,751.978778067885,945.540305483029,2008.88514882507,1,0,0,0,0,0
170765,1707652,"TO","Norte","Figueirópolis",2021,10,8,0,5243,7694030.12,1,42377.33,1495.80178333015,1126.94086210185,1467.48619492657,1,0,0,0,0,0
170770,1707702,"TO","Norte","Filadélfia",2021,14,13,0,8874,7694030.12,0,13243.39,286.834463601533,714.837247013748,867.030664863647,1,0,0,0,0,0
170820,1708205,"TO","Norte","Formoso do Araguaia",2021,47,42,1,18399,15388060.08,1,24263.49,743.315203543671,969.398436328061,836.353067014512,0,0,1,1,0,0
170825,1708254,"TO","Norte","Tabocão",2021,6,5,0,2602,7694030.12,0,84696.24,2528.81192928517,2029.22344734819,2956.96776325903,1,0,0,0,0,0
170830,1708304,"TO","Norte","Goianorte",2021,5,4,0,5130,7694030.12,0,21324.42,658.540906432749,1058.45063157895,1499.81093957115,1,0,0,0,0,0
170900,1709005,"TO","Norte","Goiatins",2021,11,11,0,13095,10258706.78,0,13372.35,291.081667812142,639.571915234823,783.406397861779,1,1,0,0,0,0
170930,1709302,"TO","Norte","Guaraí",2021,53,47,138,26165,17952736.6,0,28287.1,855.519426332887,583.658282820562,686.135547487101,0,0,0,1,1,0
170980,1709807,"TO","Norte","Ipueiras",2021,3,3,0,2052,7694030.12,1,18179.46,647.783927875244,1305.07046296296,3749.52734892788,1,0,0,0,0,0
171050,1710508,"TO","Norte","Itacajá",2021,8,6,2,7452,7694030.12,0,16277.42,976.747271873323,1040.27329844337,1032.47854535695,1,0,0,0,0,0
171070,1710706,"TO","Norte","Itaguatins",2021,11,9,0,5832,7694030.12,0,12572.29,316.280816186557,911.059842249657,1319.27814128944,1,0,0,0,0,0
171090,1710904,"TO","Norte","Itapiratins",2021,5,5,0,3795,7694030.12,0,30439.42,680.147388669302,1378.98701449275,2027.41241633729,1,0,0,0,0,0
171110,1711100,"TO","Norte","Itaporã do Tocantins",2021,5,5,0,2420,7694030.12,0,23354.9,1184.60252479339,1775.69344628099,3179.3512892562,1,0,0,0,0,0
171150,1711506,"TO","Norte","Jaú do Tocantins",2021,9,8,0,3878,7694030.12,1,20415.54,661.432080969572,1223.66984270242,1984.02014440433,1,0,0,0,0,0
171180,1711803,"TO","Norte","Juarina",2021,3,3,0,2184,7694030.12,0,16561.1,594.448685897436,1315.23068223443,3522.90756410256,1,0,0,0,0,0
171190,1711902,"TO","Norte","Lagoa da Confusão",2021,13,11,7,13676,12823383.36,1,76362,1275.41300307107,759.272648435215,937.655992980404,0,1,1,0,0,0
171195,1711951,"TO","Norte","Lagoa do Tocantins",2021,5,4,0,4393,7694030.12,0,18117.99,312.179474163442,1028.21886865468,1751.42957432279,1,0,0,0,0,0
171200,1712009,"TO","Norte","Lajeado",2021,5,5,0,3167,7694030.12,1,21301.1,5900.85532049258,2063.44553520682,2429.43799179034,1,0,0,0,0,0
171215,1712157,"TO","Norte","Lavandeira",2021,1,1,0,1954,7694030.12,0,15486.52,828.752712384852,1912.68710337769,3937.57938587513,1,0,0,0,0,0
171240,1712405,"TO","Norte","Lizarda",2021,2,2,0,3733,7694030.12,0,13972.33,556.822767211358,1014.43613447629,2061.084950442,1,0,0,0,0,0
171245,1712454,"TO","Norte","Luzinópolis",2021,0,0,0,3154,7694030.12,0,38614.32,436.889629042486,1008.15075459734,2439.45152821814,1,0,0,0,0,0
171250,1712504,"TO","Norte","Marianópolis do Tocantins",2021,5,5,0,5254,7694030.12,0,40130.13,1188.9292558051,1108.99938332699,1464.4138028169,1,0,0,0,0,0
171270,1712702,"TO","Norte","Mateiros",2021,2,1,0,2729,7694030.12,0,83560.61,3422.28450348113,2214.76503847563,2819.35878343716,1,0,0,0,0,0
171280,1712801,"TO","Norte","Maurilândia do Tocantins",2021,1,1,0,3448,7694030.12,0,13880.91,848.559344547564,1355.75233468677,2231.44725058005,1,0,0,0,0,0
171320,1713205,"TO","Norte","Miracema do Tocantins",2021,38,35,126,17936,15388060.08,1,33104.87,1275.60426014719,713.170501226583,857.94268956289,0,0,1,1,0,0
171330,1713304,"TO","Norte","Miranorte",2021,38,36,0,13493,10258706.78,1,22799.82,574.286301786111,862.603057881865,760.298434743941,1,1,0,0,0,0
171360,1713601,"TO","Norte","Monte do Carmo",2021,10,10,0,8066,7694030.12,1,28665.33,590.449194148277,858.829771881974,953.884220183486,1,0,0,0,0,0
171370,1713700,"TO","Norte","Monte Santo do Tocantins",2021,5,5,0,2295,7694030.12,0,23233.49,899.391847494553,1293.11128976035,3352.5185708061,1,0,0,0,0,0
171380,1713809,"TO","Norte","Palmeiras do Tocantins",2021,4,4,0,6745,7694030.12,0,12053.97,1408.15605633803,814.199790956264,1140.70127798369,1,0,0,0,0,0
171395,1713957,"TO","Norte","Muricilândia",2021,3,2,0,3587,7694030.12,0,15999.14,663.13633398383,1077.73685531084,2144.97633677168,1,0,0,0,0,0
171420,1714203,"TO","Norte","Natividade",2021,18,18,0,9250,7694030.12,0,19903.3,614.025658378378,926.256865945946,831.78704,1,0,0,0,0,0
171430,1714302,"TO","Norte","Nazaré",2021,2,2,0,3834,7694030.12,0,14337.09,369.265756390193,1245.91798904538,2006.78928534168,1,0,0,0,0,0
171488,1714880,"TO","Norte","Nova Olinda",2021,22,21,0,11917,10258706.78,0,24599.7,651.657502727196,653.147546362339,860.846419400856,1,1,0,0,0,0
171500,1715002,"TO","Norte","Nova Rosalândia",2021,5,4,0,4304,7694030.12,0,20409.92,476.424914033457,1070.37234665428,1787.64640334572,1,0,0,0,0,0
171515,1715150,"TO","Norte","Novo Alegre",2021,5,5,0,2332,7694030.12,0,13403.02,661.858769296741,1689.36851200686,3299.32680960549,1,0,0,0,0,0
171525,1715259,"TO","Norte","Novo Jardim",2021,3,3,0,2745,7694030.12,0,13435.71,449.816488160291,1099.16123861566,2802.92536247723,1,0,0,0,0,0
171550,1715507,"TO","Norte","Oliveira de Fátima",2021,1,1,0,1118,7694030.12,1,21258.45,917.916225402504,2609.3111627907,6881.95896243292,1,0,0,0,0,0
171570,1715705,"TO","Norte","Palmeirante",2021,7,7,0,6131,7694030.12,0,17057.03,1584.54795954983,1067.48264394063,1254.93885499918,1,0,0,0,0,0
171575,1715754,"TO","Norte","Palmeirópolis",2021,18,17,2,7676,7694030.12,1,18358.73,471.74829338197,928.513064095883,1002.34889525795,1,0,0,0,0,0
171620,1716208,"TO","Norte","Paranã",2021,10,10,0,10437,10258706.78,0,32223.69,569.345284085465,1114.06040624701,982.917196512408,1,1,0,0,0,0
171630,1716307,"TO","Norte","Pau D'Arco",2021,3,3,0,4867,7694030.12,0,16751.04,510.307807684405,870.9257181015,1580.85681528662,1,0,0,0,0,0
171650,1716505,"TO","Norte","Pedro Afonso",2021,16,15,36,13773,12823383.36,0,46071.77,1323.71976040078,796.879543309373,931.052302330647,0,1,1,0,0,0
171660,1716604,"TO","Norte","Peixe",2021,16,14,0,11873,10258706.78,1,57408.76,1063.34895982481,987.216966225891,864.036619220079,1,1,0,0,0,0
171665,1716653,"TO","Norte","Pequizeiro",2021,6,6,0,5512,7694030.12,0,16717.53,455.9149691582,993.573182148041,1395.86903483309,1,0,0,0,0,0
171670,1716703,"TO","Norte","Colméia",2021,18,12,0,8141,7694030.12,0,20645.59,368.51879375998,810.913729271588,945.096440240757,1,0,0,0,0,0
171700,1717008,"TO","Norte","Pindorama do Tocantins",2021,6,6,0,4430,7694030.12,0,14187.22,481.111133182844,1073.41070428894,1736.80138148984,1,0,0,0,0,0
171720,1717206,"TO","Norte","Piraquê",2021,0,0,0,3033,7694030.12,0,22807.48,701.606966699637,1074.42829212001,2536.77221233103,1,0,0,0,0,0
171750,1717503,"TO","Norte","Pium",2021,8,7,0,7743,7694030.12,0,40548.68,956.986075164665,1002.20410306083,993.675593439235,1,0,0,0,0,0
171780,1717800,"TO","Norte","Ponte Alta do Bom Jesus",2021,7,7,0,4591,7694030.12,0,12854.92,335.709302984099,1017.22861903725,1675.89416684818,1,0,0,0,0,0
171790,1717909,"TO","Norte","Ponte Alta do Tocantins",2021,12,10,0,8116,7694030.12,0,12444.99,675.366434204041,928.050958600296,948.007654016757,1,0,0,0,0,0
171800,1718006,"TO","Norte","Porto Alegre do Tocantins",2021,1,1,0,3170,7694030.12,0,12570.97,358.050227129338,1085.77437223975,2427.13883911672,1,0,0,0,0,0
171830,1718303,"TO","Norte","Praia Norte",2021,9,9,0,8498,7694030.12,0,9884.18,173.343245469522,717.152408802071,905.393047775947,1,0,0,0,0,0
171840,1718402,"TO","Norte","Presidente Kennedy",2021,9,7,0,3676,7694030.12,0,15791.38,463.75569640914,1254.38928182807,2093.04410228509,1,0,0,0,0,0
171845,1718451,"TO","Norte","Pugmil",2021,3,3,0,2717,7694030.12,1,30121.65,849.017868973132,1351.82771071034,2831.81086492455,1,0,0,0,0,0
171850,1718501,"TO","Norte","Recursolândia",2021,7,6,0,4342,7694030.12,0,12160.21,437.016777982497,850.241927683095,1772.00140948871,1,0,0,0,0,0
171855,1718550,"TO","Norte","Riachinho",2021,5,5,0,4684,7694030.12,0,12012.34,401.922126387703,928.839662681469,1642.61958155423,1,0,0,0,0,0
171865,1718659,"TO","Norte","Rio da Conceição",2021,4,4,0,2171,7694030.12,0,11772.36,608.716273606633,1279.27555043759,3544.00281897743,1,0,0,0,0,0
171870,1718709,"TO","Norte","Rio dos Bois",2021,7,5,0,2856,7694030.12,0,22200.16,643.298837535014,1271.57637605042,2693.9881372549,1,0,0,0,0,0
171875,1718758,"TO","Norte","Rio Sono",2021,3,2,0,6488,7694030.12,0,13576.69,410.799246300863,858.167362823674,1185.88627003699,1,0,0,0,0,0
171880,1718808,"TO","Norte","Sampaio",2021,7,6,0,4794,7694030.12,0,17777.41,297.657697121402,728.769551522737,1604.92910304547,1,0,0,0,0,0
171884,1718840,"TO","Norte","Sandolândia",2021,4,4,0,3373,7694030.12,1,28524.2,1060.69136673584,1578.18748591758,2281.06436999704,1,0,0,0,0,0
171886,1718865,"TO","Norte","Santa Fé do Araguaia",2021,5,5,0,7595,7694030.12,0,19550.71,523.410666227781,945.126350230415,1013.03885714286,1,0,0,0,0,0
171888,1718881,"TO","Norte","Santa Maria do Tocantins",2021,3,3,0,3486,7694030.12,0,32626.07,440.257590361446,908.010527825588,2207.12281124498,1,0,0,0,0,0
171889,1718899,"TO","Norte","Santa Rita do Tocantins",2021,0,0,0,2386,7694030.12,0,56535.71,1754.41659262364,1916.49262363789,3224.65637887678,1,0,0,0,0,0
171890,1718907,"TO","Norte","Santa Rosa do Tocantins",2021,5,5,0,4846,7694030.12,0,44628.2,1594.85090590177,1137.9724803962,1587.7074122988,1,0,0,0,0,0
171900,1719004,"TO","Norte","Santa Tereza do Tocantins",2021,6,6,0,2897,7694030.12,0,13164.82,518.981152916811,1241.88779081809,2655.86127718329,1,0,0,0,0,0
172000,1720002,"TO","Norte","Santa Terezinha do Tocantins",2021,2,2,0,2530,7694030.12,0,14765.92,585.27857312253,1210.16219367589,3041.11862450593,1,0,0,0,0,0
172010,1720101,"TO","Norte","São Bento do Tocantins",2021,2,2,0,5391,7694030.12,0,12023.81,293.145757744389,968.754218141347,1427.19905768874,1,0,0,0,0,0
